key_value_pairs,event_name,user_pseudo_id,time_stamp,unix_time_stamp,unix_time_stamp_offset
id=1187916844;Pets + Animals=NA;toggleSetting=NA;param_condition_new=NA;param_condition_previous=NA,study_event,ce62efe77b3cc9a89e453b40f541154d,2020-11-17 18:12:52.161007 UTC,1.60564E+15,934
id=1187916844;param_feed_name=NA;param_feed_new_value=NA;param_current_view=NA;param_search_term=NA,study_event,ce62efe77b3cc9a89e453b40f541154d,2020-11-17 18:12:52.162009 UTC,1.60564E+15,934
id=-534695658;param_pid=880000;param_condition=explore;param_time_zone=Pacific Standard Time,study_event,ce62efe77b3cc9a89e453b40f541154d,2020-11-17 18:13:22.331017 UTC,1.60564E+15,934
id=-534695658;param_feed_name=NA;param_feed_new_value=NA;param_current_view=NA;param_search_term=NA,study_event,ce62efe77b3cc9a89e453b40f541154d,2020-11-17 18:13:22.336022 UTC,1.60564E+15,934
id=-534695658;param_video_id=8OouizrH99c;param_video_source=from_feed_Autos + Vehicles,study_event,ce62efe77b3cc9a89e453b40f541154d,2020-11-17 18:13:22.337023 UTC,1.60564E+15,934
id=252884391;action=action_video_started;param_session_id=14;param_timestamp=1605637017838,study_event,ce62efe77b3cc9a89e453b40f541154d,2020-11-17 18:16:57.842029 UTC,1.60564E+15,934
id=252884391;param_pid=880000;param_condition=explore;param_time_zone=Pacific Standard Time,study_event,ce62efe77b3cc9a89e453b40f541154d,2020-11-17 18:16:57.84203 UTC,1.60564E+15,934
id=252884391;param_condition_previous_total_time=NA;param_esm_question=NA;param_esm_response=NA,study_event,ce62efe77b3cc9a89e453b40f541154d,2020-11-17 18:16:57.845034 UTC,1.60564E+15,934
id=252884391;param_feed_name=NA;param_feed_new_value=NA;param_current_view=NA;param_search_term=NA,study_event,ce62efe77b3cc9a89e453b40f541154d,2020-11-17 18:16:57.845035 UTC,1.60564E+15,934
id=252884391;param_video_id=8OouizrH99c;param_video_source=from_feed_Autos + Vehicles,study_event,ce62efe77b3cc9a89e453b40f541154d,2020-11-17 18:16:57.845036 UTC,1.60564E+15,934
id=-770756049;param_condition_previous_total_time=NA;param_esm_question=NA;param_esm_response=NA,study_event,ce62efe77b3cc9a89e453b40f541154d,2020-11-17 18:17:14.233047 UTC,1.60564E+15,934
id=-954824454;param_condition_previous_total_time=NA;param_esm_question=NA;param_esm_response=NA,study_event,ce62efe77b3cc9a89e453b40f541154d,2020-11-17 18:18:07.17206 UTC,1.60564E+15,934
id=8790949;action=action_video_started;param_session_id=14;param_timestamp=1605637097333,study_event,ce62efe77b3cc9a89e453b40f541154d,2020-11-17 18:18:17.334068 UTC,1.60564E+15,934
id=8790949;param_pid=880000;param_condition=explore;param_time_zone=Pacific Standard Time,study_event,ce62efe77b3cc9a89e453b40f541154d,2020-11-17 18:18:17.336069 UTC,1.60564E+15,934
id=8790949;param_feed_name=NA;param_feed_new_value=NA;param_current_view=NA;param_search_term=NA,study_event,ce62efe77b3cc9a89e453b40f541154d,2020-11-17 18:18:17.337074 UTC,1.60564E+15,934
id=445923155;param_feed_name=NA;param_feed_new_value=NA;param_current_view=NA;param_search_term=NA,study_event,ce62efe77b3cc9a89e453b40f541154d,2020-11-17 18:18:40.401089 UTC,1.60564E+15,934
id=445923155;param_video_watch_duration=NA,study_event,ce62efe77b3cc9a89e453b40f541154d,2020-11-17 18:18:40.401091 UTC,1.60564E+15,934
id=1701074754;param_device=Moto E (4);param_android_id=8526f4ba19228c88;Trending=NA,study_event,ce62efe77b3cc9a89e453b40f541154d,2020-11-17 18:19:03.237096 UTC,1.60564E+15,934
id=1701074754;Autos + Vehicles=NA;Style + DIY=NA;Entertainment=NA;Comedy=NA;Gaming=NA;Music=NA,study_event,ce62efe77b3cc9a89e453b40f541154d,2020-11-17 18:19:03.238097 UTC,1.60564E+15,934
id=-308287325;action=action_video_started;param_session_id=14;param_timestamp=1605637147453,study_event,ce62efe77b3cc9a89e453b40f541154d,2020-11-17 18:19:07.454105 UTC,1.60564E+15,934
id=-308287325;param_pid=880000;param_condition=explore;param_time_zone=Pacific Standard Time,study_event,ce62efe77b3cc9a89e453b40f541154d,2020-11-17 18:19:07.454106 UTC,1.60564E+15,934
id=-308287325;Pets + Animals=NA;toggleSetting=NA;param_condition_new=NA;param_condition_previous=NA,study_event,ce62efe77b3cc9a89e453b40f541154d,2020-11-17 18:19:07.455109 UTC,1.60564E+15,934
id=-308287325;param_condition_previous_total_time=NA;param_esm_question=NA;param_esm_response=NA,study_event,ce62efe77b3cc9a89e453b40f541154d,2020-11-17 18:19:07.45511 UTC,1.60564E+15,934
id=-318834730;param_device=Moto E (4);param_android_id=8526f4ba19228c88;Trending=NA,study_event,ce62efe77b3cc9a89e453b40f541154d,2020-11-17 18:19:34.639129 UTC,1.60564E+15,934
id=-318834730;Pets + Animals=NA;toggleSetting=NA;param_condition_new=NA;param_condition_previous=NA,study_event,ce62efe77b3cc9a89e453b40f541154d,2020-11-17 18:19:34.639131 UTC,1.60564E+15,934
id=-442400931;Pets + Animals=NA;toggleSetting=NA;param_condition_new=NA;param_condition_previous=NA,study_event,ce62efe77b3cc9a89e453b40f541154d,2020-11-17 18:19:48.133144 UTC,1.60564E+15,934
id=-442400931;param_condition_previous_total_time=NA;param_esm_question=NA;param_esm_response=NA,study_event,ce62efe77b3cc9a89e453b40f541154d,2020-11-17 18:19:48.134145 UTC,1.60564E+15,934
id=-442400931;param_feed_name=NA;param_feed_new_value=NA;param_current_view=NA;param_search_term=NA,study_event,ce62efe77b3cc9a89e453b40f541154d,2020-11-17 18:19:48.134146 UTC,1.60564E+15,934
id=-442400931;param_video_id=i--_Oy0C-gE;param_video_source=from_search_results,study_event,ce62efe77b3cc9a89e453b40f541154d,2020-11-17 18:19:48.134147 UTC,1.60564E+15,934
id=-442400931;param_video_watch_duration=NA,study_event,ce62efe77b3cc9a89e453b40f541154d,2020-11-17 18:19:48.134148 UTC,1.60564E+15,934
id=-429619327;param_pid=880000;param_condition=explore;param_time_zone=Pacific Standard Time,study_event,ce62efe77b3cc9a89e453b40f541154d,2020-11-17 18:30:14.992159 UTC,1.60564E+15,934
id=-429619327;Autos + Vehicles=NA;Style + DIY=NA;Entertainment=NA;Comedy=NA;Gaming=NA;Music=NA,study_event,ce62efe77b3cc9a89e453b40f541154d,2020-11-17 18:30:14.992161 UTC,1.60564E+15,934
id=-393445150;action=action_esm_expired;param_session_id=14;param_timestamp=1605637875116,study_event,ce62efe77b3cc9a89e453b40f541154d,2020-11-17 18:31:15.118168 UTC,1.60564E+15,934
id=-393445150;Autos + Vehicles=NA;Style + DIY=NA;Entertainment=NA;Comedy=NA;Gaming=NA;Music=NA,study_event,ce62efe77b3cc9a89e453b40f541154d,2020-11-17 18:31:15.119171 UTC,1.60564E+15,934
id=-393445150;param_feed_name=NA;param_feed_new_value=NA;param_current_view=NA;param_search_term=NA,study_event,ce62efe77b3cc9a89e453b40f541154d,2020-11-17 18:31:15.119174 UTC,1.60564E+15,934
id=-1964466396;action=action_video_started;param_session_id=16;param_timestamp=1605637971625,study_event,ce62efe77b3cc9a89e453b40f541154d,2020-11-17 18:32:51.634178 UTC,1.60564E+15,934
